repository_id,repository_name,repository_type,repository_url,organisation_name,organisation_country,metadata_record_count,full_text_record_count
453,DSpace at the University of Guelph,institutional,http://atrium.lib.uoguelph.ca/,University of Guelph,ca,6922,0
454,Digital Commons @ OWU,institutional,https://digitalcommons.owu.edu/,Ohio Wesleyan University,us,28,0
455,DSpace de Universidad de los Andes,institutional,https://dspace.uniandes.edu.ec/,Universidad Regional Autónoma de los Andes,ec,875,0
456,UPCommons - E-prints UPC,institutional,http://upcommons.upc.edu/e-prints/,Universitat Politènica de Catalunya,es,23452,0
460,Digital Collections,institutional,https://library.okstate.edu/search-and-find/collections/digital-collections/,Oklahoma State University,us,68325,0
461,Dipartimento di Fisica e Astronomia - UNICT,institutional,http://documents.ct.infn.it/collection/Dipartimento%20di%20Fisica%20e%20Astronomia%20-%20%20UNICT?ln=it,Università di Catania,it,4,0
462,Research and Scholarship Institutional Repository,institutional,https://digital.library.txstate.edu/,Texas State University,us,3496,0
463,Edinburgh Research Archive,institutional,https://era.ed.ac.uk,University of Edinburgh,gb,100,4
465,Electronic Thesis and Dissertation Archive - Università di Pisa,institutional,http://etd.adm.unipi.it/,Università di Pisa,it,45023,13300
468,Treasures @ UT Dallas,institutional,https://utd-ir.tdl.org/,The University of Texas at Dallas,us,1509,0
471,ETDs: Virginia Tech Electronic Theses and Dissertations,aggregating,https://vtechworks.lib.vt.edu/handle/10919/5534,Virginia Tech,us,21490,0
472,European Cultural Heritage Online,institutional,http://echo.mpiwg-berlin.mpg.de/home,Max-Planck-Institut für Wissenschaftsgeschichte,de,575000,0
473,Examensarbeten Högskolan Kristianstad,institutional,http://eprints.bibl.hkr.se/,Högskolan Kristianstad,se,749,0
478,Giessener Elektronische Bibliothek,institutional,http://geb.uni-giessen.de/geb/,Justus-Liebig-Universität Gießen,de,11839,0
479,Gobierno del Estado Chiapas,institutional,http://vitrina.bibliotecachiapas.gob.mx/,Estado de Chiapas,mx,85,0
481,Graph Drawing E-print Archive,disciplinary,http://gdea.informatik.uni-koeln.de/,Universität zu Köln,de,1225,8
482,Heidelberger Dokumentenserver,institutional,http://archiv.ub.uni-heidelberg.de/volltextserver/,"Ruprecht-Karls-Universität, Heidelberg",de,12924,11271
483,HELIN Digital Commons,aggregating,https://helindigitalcommons.org/,HELIN Library Consortium,us,43453,614
484,Hiroshima University Institutional Repository,institutional,https://ir.lib.hiroshima-u.ac.jp/ja,Hiroshima University,jp,27136,0
486,ICTP Open Access Archive,disciplinary,http://library.ictp.it/resources/ictp-archives.aspx,Abdus Salam International Centre for Theoretical Physics,it,153,0
487,Illinois Digital Environment for Access to Learning and Scholarship,institutional,https://www.ideals.illinois.edu/,University of Illinois Urbana-Champaign,us,104729,57127
488,JSC Digital Image Collection,governmental,https://www.nasa.gov/centers/johnson/gallery/index.html,National Aeronautics and Space Administration,us,9000,0
490,National Digital Archive of Datasets,governmental,https://webarchive.nationalarchives.gov.uk/20101104101827/http://www.ndad.nationalarchives.gov.uk,The National Archives,gb,0,0
494,OneWorld South Asia Open Archive Initiative,disciplinary,http://open.ekduniya.net/,OneWorld South Asia,in,91,0
495,RRUFF Project,disciplinary,https://rruff.info/,University of Arizona,us,3968,0
497,Simon Fraser University Institutional Repository,institutional,https://summit.sfu.ca/,Simon Fraser  University,ca,19265,4718
498,Indian Institute of Astrophysics Repository,institutional,http://prints.iiap.res.in/,Indian Institute of Astrophysics,in,7071,0
499,Indian Institute of Management Kozhikode Scholarship Repository,institutional,http://eprints.iimk.ac.in/,Indian Institute of Management Kozhikode,in,151,0
500,Repositórios Institucionais em Ciências da Comunicação,disciplinary,http://reposcom.portcom.intercom.org.br/,Intercom - Sociedade Brasileira de Estudos Interdisciplinares da Comunicação,br,10138,0
502,System Competence Area Document Server,institutional,http://sysdoc.com.dtu.dk/,Technical University of Denmark,dk,927,0
504,Iowa Publications Online,governmental,http://publications.iowa.gov/,State Library of Iowa,us,34314,26887
507,NTRS - NASA Technical Reports Server,institutional,https://ntrs.nasa.gov/search,NASA Johnson Space Centre,us,428,0
508,JIIA Eprints Repository,disciplinary,http://eprints.jiia.it:8080/,Journal of Intercultural and Interdisciplinary Archaeology,it,249,0
510,Kyushu University Institutional Repository,institutional,https://www.lib.kyushu-u.ac.jp/ja/collections/qir,Kyushu University,jp,79436,0
513,Loughborough University Research Repository,institutional,https://repository.lboro.ac.uk,Loughborough University,gb,45384,26911
517,Münstersches Informations und Archivsystem für Multimediale Inhalte,institutional,http://miami.uni-muenster.de/,Westfälische Wilhelms-Universität Münster,de,8312,4360
518,MediaTUM,institutional,http://mediatum.ub.tum.de/,Technische Universität München,de,223,94
519,MIMS EPrints,institutional,https://eprints.maths.manchester.ac.uk/,University of Manchester,gb,1959,0
520,Minority Health and Health Equity Archive,disciplinary,https://drum.lib.umd.edu/collections/5756d350-b8c1-47ee-a6f0-31a0c8387d8d,University of Maryland,us,2629,390
521,VTT Research Information System,institutional,https://cris.vtt.fi/,VTT Technical Research Centre of Finland,fi,66369,0
522,MODIYA Project,disciplinary,http://modiya.nyu.edu/,New York University,us,273,0
523,NAGOYA Repository,institutional,https://nagoya.repo.nii.ac.jp/?lang=english,Nagoya University,jp,100,69
525,National Aerospace Laboratories Institutional Repository,institutional,http://nal-ir.nal.res.in,Information Centre for Aerospace Science and Technology,in,6666,1878
531,Policy Documentation Center,disciplinary,http://pdc.ceu.hu/,Central European University,hu,7518,0
532,Publications of the Interactive and Cooperative Technologies Lab,institutional,http://ict.udlap.mx/pubs/index.html,Universidad de las Américas Puebla,mx,111,0
534,Projeto Maxwell,institutional,http://www.maxwell.vrac.puc-rio.br/,Pontifícia Universidade Católica do Rio de Janeiro,br,28149,0
537,NTNU Open,institutional,https://ntnuopen.ntnu.no,Norwegian University of Science and Technology,no,7241,0
538,Publications from the University of Gävle,institutional,http://hig.diva-portal.org/smash/search.jsf,University of Gävle,se,11980,0
540,Purdue e-Pubs,institutional,https://docs.lib.purdue.edu/,Purdue University,us,76793,20706
541,NOAA Institutional Repository,institutional,https://repository.library.noaa.gov/,National Oceanic and Atmospheric Administration,us,34,0
544,eScholarship@UMassChan,institutional,https://repository.escholarship.umassmed.edu/,UMass Chan Medical School,us,24540,8019
546,GEO-LEOe-docs,disciplinary,https://e-docs.geo-leo.de,Göttingen State and University Library,de,184,0
547,ResearchSpace@Auckland,institutional,https://researchspace.auckland.ac.nz/,University of Auckland,nz,34907,0
548,GT Digital Repository,institutional,https://repository.gatech.edu/home,Georgia Institute of Technology,us,58322,2731
550,Tilburg University Repository,institutional,https://research.tilburguniversity.edu,Tilburg University,nl,88060,10458
555,DRS at National Institute Of Oceanography,institutional,http://drs.nio.org/drs/,National Institute Of Oceanography,in,7665,0
556,Aerade Reports Archive,disciplinary,https://reports.aerade.cranfield.ac.uk/,Cranfield University,gb,7640,0
559,The MIIS Eprints Archive,disciplinary,https://miis.maths.ox.ac.uk/,"Mathematical Institute, University of Oxford",gb,697,672
560,Trinity: Coates Library Digital Collections,institutional,https://trinity.contentdm.oclc.org,"Trinity University (San Antonio, TX)",us,1024,0
562,Digital Scholarship @ Tennessee State University,institutional,https://digitalscholarship.tnstate.edu/,Tennessee State University,us,1712,0
563,Digital Commons @ Salve Regina,institutional,https://digitalcommons.salve.edu/,Salve Regina University,us,5579,3132
565,TDL Dspace Repository,aggregating,https://tdl-ir.tdl.org/home,Texas Digital Library,us,57283,0
566,DIALNET,aggregating,http://dialnet.unirioja.es/,Universidad de La Rioja,es,644198,619
567,Eindhoven University of Technology Repository,institutional,https://research.tue.nl/,Technische Universiteit Eindhoven,nl,135272,0
569,Tulips-R,institutional,http://tsukuba.repo.nii.ac.jp/,University of Tsukuba,jp,41208,0
570,Repositorio Académico de la Universidad de Chile,institutional,http://www.repositorio.uchile.cl/,Universidad de Chile,cl,48754,0
571,TU Delft Repository,institutional,http://repository.tudelft.nl,Technische Universiteit Delft (Delft University of Technology),nl,96172,6
572,Undergraduate theses & essays from Lund University,institutional,http://theses.lub.lu.se/undergrad/,Lunds universitet,se,6292,0
573,ScholarWorks @ Georgia State University: Theses and Dissertations,institutional,https://scholarworks.gsu.edu/theses/,Georgia State University,us,5145,0
574,University of Oregon: Scholars' Bank,institutional,https://scholarsbank.uoregon.edu/xmlui/,University of Oregon,us,23530,9351
575,University of Queensland eSpace,institutional,http://espace.library.uq.edu.au/,University of Queensland,au,416601,28997
578,Keio Associated Repository of Academic resources,institutional,http://koara.lib.keio.ac.jp,Keio University,jp,71608,1766
579,University of Zagreb Medical School Repository,institutional,http://medlib.mef.hr/,Sveučilište u Zagrebu Medicinski Fakultet,hr,2879,2825
580,Clearing House Transport,institutional,http://www.dlr.de/cs/en/desktopdefault.aspx/1177_read-2160/,German Aerospace Center (DLR),de,10,0
581,DSpace@INFLIBNET,institutional,http://ir.inflibnet.ac.in/,Information and Library Network Center,in,1777,0
583,Te Tumu Eprints Repository,institutional,http://eprintstetumu.otago.ac.nz/,University of Otago,nz,9568,0
586,Ike Skelton Combined Arms Research Library Digital Library,institutional,https://cgsc.contentdm.oclc.org/digital/,Command and General Staff College,us,29669,0
587,Psepheda: Digital Library & Institutional Repository,institutional,https://dspace.lib.uom.gr,University of Macedonia,gr,10182,0
588,Academic Research Repository Institute of Developing Economies,institutional,https://ir.ide.go.jp/,"Institute of Developing Economies, Japan External Trade Organization",jp,33664,17306
589,Wolverhampton Intellectual Repository and E-theses,institutional,https://wlv.openrepository.com/wlv/,University of Wolverhampton,gb,6058,2004
590,DigitalCommons@URI,institutional,https://digitalcommons.uri.edu/,The University of Rhode Island,us,24013,18431
591,Cryptology ePrint Archive,disciplinary,https://eprint.iacr.org/,International Association for Cryptologic Research,us,12137,0
592,DigitalCommons@WayneState,institutional,https://digitalcommons.wayne.edu/,Wayne State University,us,16864,8107
595,Internet Archive,aggregating,https://archive.org/,Internet Archive,us,26088051,0
598,DOCS@RWU,institutional,https://docs.rwu.edu/,Roger Williams University,us,4378,0
601,Kanazawa University Repository for Academic Resources,institutional,https://kanazawa-u.repo.nii.ac.jp/,Kanazawa University,jp,42085,0
603,Hochschulschriftenserver - Universität Frankfurt am Main,institutional,http://publikationen.ub.uni-frankfurt.de/,Johann Wolfgang Goethe-Universität am Main,de,46083,0
604,Invenia Repository for Technological Innovation,disciplinary,http://www.invenia.es/,Idhea,es,1198,0
605,ScholarWorks@UMass Amherst,institutional,https://scholarworks.umass.edu/,University of Massachusetts Amherst,us,70845,26649
606,Bibliothèques Virtuelles Humanistes,disciplinary,http://www.bvh.univ-tours.fr/,Université François-Rabelais Tours,fr,1124,0
608,Scientific Electronic Library Online - Brazil,aggregating,http://www.scielo.br/,Centro Latino-Americano e do Caribe de Informação em Ciências da Saúde,br,19580,0
609,PRONOM: Technical Registry,governmental,https://www.nationalarchives.gov.uk/PRONOM/Default.aspx,The National Archives,gb,0,0
610,Fraunhofer-ePrints,institutional,http://eprints.fraunhofer.de/,Fraunhofer-Gesellschaft,de,227141,0
611,Elektronische Publikationen der Universität Hohenheim,institutional,https://kim.uni-hohenheim.de/95479?L=1,Universität Hohenheim,de,1665,1115
612,Scientific Electronic Library Online - Mexico,aggregating,http://www.scielo.org.mx/scielo.php,Universidad Nacional Autónoma de México,mx,4042,0
613,Revistes Catalanes amb Accés Obert,aggregating,http://www.raco.cat/,Consorci de Serveis Universitaris de Catalunya,es,370128,0
614,Scientific Electronic Library Online - Chile,aggregating,http://www.scielo.cl/,Comisión Nacional de Investigación Científica y Tecnológica,cl,1972,0
615,Scientific Electronic Library Online,aggregating,http://www.scielo.edu.uy/,Universidad de la República Uruguay,uy,391,0
616,Scientific Electronic Library Online - Portugal,aggregating,https://scielo.pt/,FCT - Foundation for Science and Technology,pt,1111,0
617,Scientific Electronic Library Online - Argentina,aggregating,http://www.scielo.org.ar/,Centro Argentino de Información Científica y Tecnológica,ar,2729,0
